,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
703,-505.76544,166.71024,-29.074774,38.183086,-27.673693,27.527946,-19.623152,19.422543,-7.119523,-1.7589246,2.145458,5.840697,11.381602,26.016146,26.016146,26.016146,26.016146,26.016146,-10.624691,0.63429713,-1.433037,1.8919197,1.8919197,1.8919197,1.8919197,1.8919197,-28.640432,-28.640432,-28.640432,-28.640432,-28.640432,8.999825,-1.3558469,1.9783349,-0.5209254,-0.5209254,-0.5209254,-0.5209254,-0.5209254,1
704,-496.40762,177.11267,-36.557068,55.254368,-16.256836,25.256273,-7.9917264,8.237282,-2.161856,-2.54629,3.1137307,-5.165259,2.6536438,24.958158,24.958158,24.958158,24.958158,24.958158,-11.686988,-0.059130177,-3.8890343,-0.069922246,-0.069922246,-0.069922246,-0.069922246,-0.069922246,-28.895346,-28.895346,-28.895346,-28.895346,-28.895346,8.692626,-1.795808,2.4603436,-0.55138105,-0.55138105,-0.55138105,-0.55138105,-0.55138105,1
705,-510.69894,185.16963,-34.075684,51.804806,-12.107275,22.822012,-4.942591,6.053979,-0.6600196,-2.5579135,4.580886,-3.3582852,2.7361577,25.534868,25.534868,25.534868,25.534868,25.534868,-12.250003,-0.038923368,-3.6177528,-0.14553498,-0.14553498,-0.14553498,-0.14553498,-0.14553498,-29.640368,-29.640368,-29.640368,-29.640368,-29.640368,9.178605,-1.6688912,2.4153028,-0.3668491,-0.3668491,-0.3668491,-0.3668491,-0.3668491,1
706,-498.82336,148.7744,-17.719702,63.19021,-26.488644,37.708824,-16.82365,23.01455,-3.739294,5.8566375,1.1851609,-5.6953125,4.610761,26.32279,26.32279,26.32279,26.32279,26.32279,-10.006936,-1.0929472,-4.052345,0.21741533,0.21741533,0.21741533,0.21741533,0.21741533,-29.823368,-29.823368,-29.823368,-29.823368,-29.823368,7.515044,-0.93861485,2.1071172,-1.4705682,-1.4705682,-1.4705682,-1.4705682,-1.4705682,1
707,-504.75378,173.04189,-32.926743,47.125523,-17.356459,32.56124,-0.38918227,12.159764,-5.4684625,-3.898754,2.1593106,1.0139775,6.1245203,26.08343,26.08343,26.08343,26.08343,26.08343,-11.305866,-0.15590169,-3.3983023,-0.19465679,-0.19465679,-0.19465679,-0.19465679,-0.19465679,-29.720411,-29.720411,-29.720411,-29.720411,-29.720411,7.886169,-2.4432354,1.8801098,-0.26990628,-0.26990628,-0.26990628,-0.26990628,-0.26990628,1
708,-505.98334,181.44164,-33.350826,55.618713,-14.099461,23.91264,-9.091248,5.37368,-2.6075993,-3.7547426,3.7033272,-4.528705,2.9102967,25.035202,25.035202,25.035202,25.035202,25.035202,-12.400628,-0.42431653,-3.933874,-0.013737973,-0.013737973,-0.013737973,-0.013737973,-0.013737973,-29.574343,-29.574343,-29.574343,-29.574343,-29.574343,8.986092,-1.4057753,2.7876427,-0.23782605,-0.23782605,-0.23782605,-0.23782605,-0.23782605,1
709,-479.77185,169.5641,-40.69746,58.239624,-25.944408,25.09956,-17.375328,7.161389,-8.248082,-0.9763675,3.6602983,-3.657541,6.039781,23.539852,23.539852,23.539852,23.539852,23.539852,-11.306685,0.28729236,-3.3633192,1.2599826,1.2599826,1.2599826,1.2599826,1.2599826,-27.837175,-27.837175,-27.837175,-27.837175,-27.837175,8.850809,-1.2198861,3.1854854,-0.51449984,-0.51449984,-0.51449984,-0.51449984,-0.51449984,1
710,-499.0848,162.92297,-29.21487,38.11429,-29.451918,28.495384,-18.93956,17.857317,-8.4546385,-1.6026914,2.1491222,6.0929184,10.732761,25.63759,25.63759,25.63759,25.63759,25.63759,-10.430392,0.62769204,-1.3832265,1.937478,1.937478,1.937478,1.937478,1.937478,-28.363058,-28.363058,-28.363058,-28.363058,-28.363058,8.784103,-1.3164763,2.0348392,-0.55179787,-0.55179787,-0.55179787,-0.55179787,-0.55179787,1
711,-456.93073,138.13832,-50.530083,69.973274,-35.833687,29.570086,-20.36346,15.279103,-9.249767,4.1545763,-3.7191494,-7.7968416,7.574174,24.034603,24.034603,24.034603,24.034603,24.034603,-8.433536,0.4777416,-4.240903,1.3949126,1.3949126,1.3949126,1.3949126,1.3949126,-26.812872,-26.812872,-26.812872,-26.812872,-26.812872,7.029595,-2.152777,3.0132377,-1.2804545,-1.2804545,-1.2804545,-1.2804545,-1.2804545,1
712,-529.4699,179.7988,-17.98472,49.683044,-12.258723,25.56365,-6.394693,8.642011,-1.3735422,0.65934044,3.6786473,-3.666132,3.450576,26.632929,26.632929,26.632929,26.632929,26.632929,-12.382372,-0.92614865,-3.506201,-0.21146898,-0.21146898,-0.21146898,-0.21146898,-0.21146898,-31.13315,-31.13315,-31.13315,-31.13315,-31.13315,9.213322,-0.8500381,2.116556,-0.43781224,-0.43781224,-0.43781224,-0.43781224,-0.43781224,1
713,-483.87927,178.67963,-45.725338,50.030643,-17.67031,21.767883,-13.242901,6.245461,-3.5690193,-2.85308,-2.9794123,-11.902149,3.0510716,24.010677,24.010677,24.010677,24.010677,24.010677,-11.38008,0.41687816,-4.0537753,-0.111602314,-0.111602314,-0.111602314,-0.111602314,-0.111602314,-27.59632,-27.59632,-27.59632,-27.59632,-27.59632,9.129958,-2.3267193,2.0186684,-0.42595258,-0.42595258,-0.42595258,-0.42595258,-0.42595258,1
714,-553.3761,184.20268,-7.8598976,48.03029,-6.832789,19.887281,-2.5980544,9.931884,3.1286023,-2.580437,4.0609546,-1.9307561,1.3297902,28.093119,28.093119,28.093119,28.093119,28.093119,-13.102151,-1.5696898,-3.4395287,-0.53330165,-0.53330165,-0.53330165,-0.53330165,-0.53330165,-32.42915,-32.42915,-32.42915,-32.42915,-32.42915,9.41815,-0.4622352,2.002754,-0.49272323,-0.49272323,-0.49272323,-0.49272323,-0.49272323,1
715,-494.22705,178.23006,-40.944664,52.367863,-18.789553,23.887077,-7.0845118,9.508494,-0.8764129,-1.7538698,3.308678,-6.9535794,1.7565299,25.107956,25.107956,25.107956,25.107956,25.107956,-11.229077,0.6015978,-3.6010811,-0.013560411,-0.013560411,-0.013560411,-0.013560411,-0.013560411,-28.32259,-28.32259,-28.32259,-28.32259,-28.32259,8.908425,-2.0957065,2.0158744,-0.95775723,-0.95775723,-0.95775723,-0.95775723,-0.95775723,1
716,-508.4194,161.6218,-21.551851,40.01598,-28.270569,28.192997,-19.72789,18.676853,-0.58778286,8.451143,1.7407463,-7.564076,-1.7922634,26.571943,26.571943,26.571943,26.571943,26.571943,-9.7321,0.73875517,-2.010498,0.5225594,0.5225594,0.5225594,0.5225594,0.5225594,-28.688341,-28.688341,-28.688341,-28.688341,-28.688341,9.501377,-0.8372379,0.86930907,-2.1707358,-2.1707358,-2.1707358,-2.1707358,-2.1707358,1
717,-520.34033,178.83943,-21.26968,49.363834,-14.8949795,26.650074,-7.795241,7.2273736,-3.8214023,0.021846037,3.0754588,-3.689637,3.7691627,25.924578,25.924578,25.924578,25.924578,25.924578,-12.334978,-0.7986826,-3.459753,-0.030444877,-0.030444877,-0.030444877,-0.030444877,-0.030444877,-30.59714,-30.59714,-30.59714,-30.59714,-30.59714,9.161214,-0.9394354,2.241777,-0.3459962,-0.3459962,-0.3459962,-0.3459962,-0.3459962,1
718,-502.74414,162.3943,-23.60395,40.589794,-28.632416,31.057863,-20.042286,18.014706,-2.5528483,7.775228,1.0183821,-7.3880377,-1.7649453,26.086964,26.086964,26.086964,26.086964,26.086964,-9.8647175,0.6526935,-2.2005794,0.40023395,0.40023395,0.40023395,0.40023395,0.40023395,-28.531698,-28.531698,-28.531698,-28.531698,-28.531698,9.348758,-1.0340836,0.97296405,-1.9926797,-1.9926797,-1.9926797,-1.9926797,-1.9926797,1
719,-507.67438,186.10727,-33.884594,51.498947,-12.789448,21.067423,-6.9358983,5.234354,-0.00067041314,-3.4495473,4.237687,-4.4837418,1.3853626,25.192366,25.192366,25.192366,25.192366,25.192366,-12.387519,-0.043531217,-3.5824678,-0.10484971,-0.10484971,-0.10484971,-0.10484971,-0.10484971,-29.278757,-29.278757,-29.278757,-29.278757,-29.278757,9.388172,-1.5148461,2.4434092,-0.4588122,-0.4588122,-0.4588122,-0.4588122,-0.4588122,1
720,-502.75574,171.09485,-33.225296,45.272663,-17.417585,33.12674,1.2307403,11.6796055,-7.093683,-5.9286323,1.7435949,1.7987142,6.503488,26.019478,26.019478,26.019478,26.019478,26.019478,-11.303947,-0.24212752,-3.3807905,-0.24803852,-0.24803852,-0.24803852,-0.24803852,-0.24803852,-29.707455,-29.707455,-29.707455,-29.707455,-29.707455,7.5745554,-2.5894198,1.8544885,-0.088320605,-0.088320605,-0.088320605,-0.088320605,-0.088320605,1
721,-496.67126,176.6079,-34.65646,55.491325,-15.045409,25.402838,-7.3012376,7.081851,-2.4327629,-2.9054072,2.862785,-5.6154985,2.1820345,24.883297,24.883297,24.883297,24.883297,24.883297,-11.840948,-0.30348188,-4.0408454,-0.23007412,-0.23007412,-0.23007412,-0.23007412,-0.23007412,-29.06432,-29.06432,-29.06432,-29.06432,-29.06432,8.604537,-1.7067338,2.50023,-0.45129824,-0.45129824,-0.45129824,-0.45129824,-0.45129824,1
722,-504.161,191.32768,-38.819595,49.080246,-16.507124,21.046173,-6.835176,4.5476365,-2.0823998,-4.2619057,3.847956,-4.094595,2.474819,24.731817,24.731817,24.731817,24.731817,24.731817,-12.525667,0.38324437,-3.291625,0.21770315,0.21770315,0.21770315,0.21770315,0.21770315,-28.788868,-28.788868,-28.788868,-28.788868,-28.788868,9.736797,-1.7643995,2.3752294,-0.4622406,-0.4622406,-0.4622406,-0.4622406,-0.4622406,1
723,-500.8862,180.70023,-36.49385,55.830303,-15.143827,24.771002,-8.179844,6.668453,-2.020835,-2.567858,3.4075074,-5.343065,2.4088104,24.982248,24.982248,24.982248,24.982248,24.982248,-12.016884,-0.12409358,-3.959303,-0.103220955,-0.103220955,-0.103220955,-0.103220955,-0.103220955,-29.176996,-29.176996,-29.176996,-29.176996,-29.176996,8.916008,-1.7037599,2.5842116,-0.45822436,-0.45822436,-0.45822436,-0.45822436,-0.45822436,1
724,-476.91684,157.17253,-39.997326,62.993347,-24.741089,31.949228,-16.635275,15.94917,-6.645325,0.79939467,0.8454909,-5.2931094,5.1716304,24.5516,24.5516,24.5516,24.5516,24.5516,-10.190318,-0.05031869,-4.14493,0.46226034,0.46226034,0.46226034,0.46226034,0.46226034,-28.125607,-28.125607,-28.125607,-28.125607,-28.125607,7.6398025,-1.9051476,2.734059,-0.8373438,-0.8373438,-0.8373438,-0.8373438,-0.8373438,1
725,-493.2128,176.4508,-35.815197,55.383583,-16.993452,24.743904,-9.1790495,6.5495157,-3.87735,-3.2697983,3.400769,-4.6731625,2.5344748,24.504509,24.504509,24.504509,24.504509,24.504509,-11.882044,-0.18430774,-3.8295004,0.08668052,0.08668052,0.08668052,0.08668052,0.08668052,-28.78759,-28.78759,-28.78759,-28.78759,-28.78759,8.713875,-1.5676368,2.6924646,-0.4249743,-0.4249743,-0.4249743,-0.4249743,-0.4249743,1
726,-496.259,178.15517,-36.84823,51.820244,-19.034286,24.724478,-7.3629627,9.476799,-1.0347443,-3.7277277,1.327799,-6.805962,1.9497192,25.112278,25.112278,25.112278,25.112278,25.112278,-11.551778,0.11352668,-3.733246,-0.10797167,-0.10797167,-0.10797167,-0.10797167,-0.10797167,-28.52313,-28.52313,-28.52313,-28.52313,-28.52313,8.836959,-2.0163088,1.9950336,-0.8261824,-0.8261824,-0.8261824,-0.8261824,-0.8261824,1
727,-500.65594,157.14447,-21.673346,47.46142,-33.31333,29.940804,-21.564123,19.217373,-2.4753957,8.471552,-0.44143644,-7.7448893,-1.7290483,26.027311,26.027311,26.027311,26.027311,26.027311,-9.697278,0.31517464,-2.4343219,0.7463268,0.7463268,0.7463268,0.7463268,0.7463268,-28.477957,-28.477957,-28.477957,-28.477957,-28.477957,9.239995,-0.74844116,1.2831275,-2.3181267,-2.3181267,-2.3181267,-2.3181267,-2.3181267,1
728,-500.3246,177.03162,-35.62571,55.370514,-14.868454,26.56468,-6.8914337,8.312261,-2.1180592,-2.241527,3.7541966,-5.182964,2.1479235,25.255512,25.255512,25.255512,25.255512,25.255512,-11.711819,-0.13446881,-3.9864166,-0.27399915,-0.27399915,-0.27399915,-0.27399915,-0.27399915,-29.277876,-29.277876,-29.277876,-29.277876,-29.277876,8.569434,-1.8175036,2.4237716,-0.5243425,-0.5243425,-0.5243425,-0.5243425,-0.5243425,1
729,-506.79907,162.1995,-25.726482,37.797764,-27.4848,30.781332,-19.770147,17.472456,-9.169038,-4.421566,2.2918444,6.7340093,11.796093,26.020588,26.020588,26.020588,26.020588,26.020588,-10.829131,0.14563277,-1.5788295,1.7868594,1.7868594,1.7868594,1.7868594,1.7868594,-29.094326,-29.094326,-29.094326,-29.094326,-29.094326,8.482812,-1.1996044,2.1692162,-0.1630614,-0.1630614,-0.1630614,-0.1630614,-0.1630614,1
730,-510.06522,174.5382,-28.301012,48.518528,-16.07938,31.586107,-2.0777857,11.867085,-4.9948397,-3.9107437,2.0540085,-0.70439076,5.3921566,26.129704,26.129704,26.129704,26.129704,26.129704,-11.719642,-0.55696124,-3.6067045,-0.30832648,-0.30832648,-0.30832648,-0.30832648,-0.30832648,-30.116896,-30.116896,-30.116896,-30.116896,-30.116896,8.091694,-2.05891,1.9526153,-0.255933,-0.255933,-0.255933,-0.255933,-0.255933,1
731,-496.06354,177.72157,-36.3617,56.674175,-17.589106,24.980783,-10.510136,7.4578743,-2.8621655,-2.8098054,2.9854863,-5.4967213,1.9985772,24.700401,24.700401,24.700401,24.700401,24.700401,-11.883009,-0.15220389,-3.9148836,0.060696356,0.060696356,0.060696356,0.060696356,0.060696356,-28.863726,-28.863726,-28.863726,-28.863726,-28.863726,8.848436,-1.5911853,2.6656866,-0.56650007,-0.56650007,-0.56650007,-0.56650007,-0.56650007,1
732,-514.62,176.98099,-25.483421,45.540005,-15.205005,28.773006,0.13535857,11.314827,-3.1837246,-4.998636,1.3977385,-0.066496216,4.826167,26.386953,26.386953,26.386953,26.386953,26.386953,-11.902157,-0.62511504,-3.3913357,-0.3363754,-0.3363754,-0.3363754,-0.3363754,-0.3363754,-30.166386,-30.166386,-30.166386,-30.166386,-30.166386,8.313249,-2.0080087,1.7574418,-0.31521085,-0.31521085,-0.31521085,-0.31521085,-0.31521085,1
733,-519.34,177.81816,-24.924814,45.121075,-13.445102,30.501165,0.17453146,11.681453,-3.5536344,-5.274199,2.6766279,0.82329786,5.197553,26.671904,26.671904,26.671904,26.671904,26.671904,-12.025258,-0.66361386,-3.401747,-0.4402407,-0.4402407,-0.4402407,-0.4402407,-0.4402407,-30.59134,-30.59134,-30.59134,-30.59134,-30.59134,8.210039,-2.0100138,1.8031669,-0.15653683,-0.15653683,-0.15653683,-0.15653683,-0.15653683,1
734,-457.3895,145.18584,-62.228233,52.49546,-39.36919,25.459278,-23.503775,14.5577755,-9.885953,-4.094298,-1.7580289,-6.392683,3.9359522,24.142378,24.142378,24.142378,24.142378,24.142378,-8.335061,2.0029418,-2.8034737,1.7084018,1.7084018,1.7084018,1.7084018,1.7084018,-25.579,-25.579,-25.579,-25.579,-25.579,7.508642,-2.746711,2.3994312,-1.3782037,-1.3782037,-1.3782037,-1.3782037,-1.3782037,1
735,-508.5959,184.74855,-33.751884,51.301502,-10.609566,21.96367,-4.752665,5.281694,-0.91594964,-2.955174,4.3431625,-3.2081664,2.6926827,25.349663,25.349663,25.349663,25.349663,25.349663,-12.308164,-0.12807642,-3.6530244,-0.20586216,-0.20586216,-0.20586216,-0.20586216,-0.20586216,-29.57013,-29.57013,-29.57013,-29.57013,-29.57013,9.127183,-1.6470426,2.4705913,-0.23450221,-0.23450221,-0.23450221,-0.23450221,-0.23450221,1
736,-455.35834,114.76226,-62.88898,61.612606,-39.37865,42.4094,-24.621367,21.585815,-16.8125,2.0275252,-2.7209604,-2.6108341,12.91099,25.5331,25.5331,25.5331,25.5331,25.5331,-6.3000965,1.4370925,-3.664593,1.6390063,1.6390063,1.6390063,1.6390063,1.6390063,-27.15815,-27.15815,-27.15815,-27.15815,-27.15815,4.9489794,-3.328051,2.7586935,-0.6687072,-0.6687072,-0.6687072,-0.6687072,-0.6687072,1
737,-533.7989,172.96652,-18.171751,57.27276,-12.07983,29.300442,-9.487316,11.548472,-2.4140387,-4.137912,1.2827284,-9.0526705,2.1845744,27.17803,27.17803,27.17803,27.17803,27.17803,-12.5000105,-1.7472414,-4.7502913,-0.86913353,-0.86913353,-0.86913353,-0.86913353,-0.86913353,-31.885784,-31.885784,-31.885784,-31.885784,-31.885784,8.2536,-1.0599198,2.261117,-0.3190364,-0.3190364,-0.3190364,-0.3190364,-0.3190364,1
738,-529.20905,176.96852,-17.43542,52.244736,-9.484138,24.639086,-5.5503783,8.622744,-1.195485,2.037215,5.1663027,-2.929635,3.555523,26.719688,26.719688,26.719688,26.719688,26.719688,-12.238594,-0.99424523,-3.6265836,-0.26166144,-0.26166144,-0.26166144,-0.26166144,-0.26166144,-31.354208,-31.354208,-31.354208,-31.354208,-31.354208,8.999155,-0.7198445,2.3363905,-0.3642252,-0.3642252,-0.3642252,-0.3642252,-0.3642252,1
739,-467.78677,150.95149,-38.137794,61.093227,-28.586794,34.950443,-21.705746,16.062807,-9.894208,4.451622,0.4022011,-4.9069605,5.740967,23.893759,23.893759,23.893759,23.893759,23.893759,-9.7408085,0.04554503,-3.7703311,0.839059,0.839059,0.839059,0.839059,0.839059,-27.680141,-27.680141,-27.680141,-27.680141,-27.680141,7.692163,-1.5650325,2.7633114,-0.887038,-0.887038,-0.887038,-0.887038,-0.887038,1
740,-472.09033,146.6884,-46.51223,65.26009,-26.862547,32.610043,-16.237614,9.558094,-3.8408806,6.520101,-1.0952713,-4.160527,9.514739,24.825102,24.825102,24.825102,24.825102,24.825102,-8.890636,0.47398734,-4.00273,1.0407355,1.0407355,1.0407355,1.0407355,1.0407355,-27.828768,-27.828768,-27.828768,-27.828768,-27.828768,7.401131,-2.1147778,2.9268713,-0.7455425,-0.7455425,-0.7455425,-0.7455425,-0.7455425,1
741,-528.6401,176.53244,-15.572682,54.10952,-11.247166,26.432365,-8.73443,12.635922,0.80072707,-0.9286032,2.0182972,-7.2904134,1.7368592,26.867884,26.867884,26.867884,26.867884,26.867884,-12.35264,-1.4075185,-4.183169,-0.68818843,-0.68818843,-0.68818843,-0.68818843,-0.68818843,-31.179947,-31.179947,-31.179947,-31.179947,-31.179947,8.85407,-0.89427954,2.00099,-0.6355083,-0.6355083,-0.6355083,-0.6355083,-0.6355083,1
742,-492.21997,166.50896,-40.620373,67.59526,-15.339451,20.370358,-5.6290574,11.3481245,-3.4977498,3.4466245,1.6585172,-6.502812,8.386094,25.202736,25.202736,25.202736,25.202736,25.202736,-10.727756,-0.14448632,-4.6185756,0.349272,0.349272,0.349272,0.349272,0.349272,-29.120623,-29.120623,-29.120623,-29.120623,-29.120623,8.154632,-1.8821952,2.9274447,-0.5355251,-0.5355251,-0.5355251,-0.5355251,-0.5355251,1
743,-579.85376,160.00677,-23.469303,41.48001,-11.1151705,20.508238,-4.782113,9.679807,3.9587314,-3.2501788,2.5866795,-5.087188,-1.613769,31.67786,31.67786,31.67786,31.67786,31.67786,-10.466851,-0.17745444,-3.0656538,-0.61621785,-0.61621785,-0.61621785,-0.61621785,-0.61621785,-33.642296,-33.642296,-33.642296,-33.642296,-33.642296,8.016064,-1.4662503,1.3888236,-0.9077441,-0.9077441,-0.9077441,-0.9077441,-0.9077441,1
744,-506.7028,164.77382,-26.945616,37.7192,-29.299318,30.485857,-18.887333,18.875803,-7.513964,-2.3793504,-0.1381496,4.1525345,12.079711,26.132408,26.132408,26.132408,26.132408,26.132408,-10.626542,0.31491446,-1.68567,1.712656,1.712656,1.712656,1.712656,1.712656,-28.829779,-28.829779,-28.829779,-28.829779,-28.829779,8.793342,-1.4672333,1.7593079,-0.47107536,-0.47107536,-0.47107536,-0.47107536,-0.47107536,1
745,-502.55112,164.60602,-25.50849,39.10648,-27.334572,28.50693,-19.009327,17.726717,-9.248552,-3.7924006,0.00680253,3.287648,10.313475,25.582851,25.582851,25.582851,25.582851,25.582851,-10.987469,-0.020727426,-1.9348181,1.5241247,1.5241247,1.5241247,1.5241247,1.5241247,-28.789297,-28.789297,-28.789297,-28.789297,-28.789297,8.706762,-1.2553445,1.9997284,-0.33316195,-0.33316195,-0.33316195,-0.33316195,-0.33316195,1
746,-501.1097,162.02162,-22.574259,41.982544,-31.467339,29.653713,-20.317152,21.31677,-2.09553,4.2704716,-2.7143784,-8.413581,0.2541545,26.102125,26.102125,26.102125,26.102125,26.102125,-9.99583,0.27849966,-2.464508,0.5140556,0.5140556,0.5140556,0.5140556,0.5140556,-28.250467,-28.250467,-28.250467,-28.250467,-28.250467,9.230211,-1.2466731,0.8310512,-2.02188,-2.02188,-2.02188,-2.02188,-2.02188,1
747,-513.67523,171.30318,-54.76946,43.516563,-5.0868506,20.07887,-0.7773484,6.753163,0.4859433,-9.30466,-3.9314837,-5.1043725,3.4458745,27.45902,27.45902,27.45902,27.45902,27.45902,-10.431374,0.7118018,-4.1420236,-1.0630821,-1.0630821,-1.0630821,-1.0630821,-1.0630821,-29.56259,-29.56259,-29.56259,-29.56259,-29.56259,7.47171,-3.9132757,1.7231817,0.2818212,0.2818212,0.2818212,0.2818212,0.2818212,1
748,-500.30884,161.80783,-29.605944,39.238434,-30.531757,28.197243,-19.739363,18.217403,-8.88001,-1.8479952,2.4806333,5.3287363,10.586806,25.727266,25.727266,25.727266,25.727266,25.727266,-10.394919,0.64017797,-1.4305457,2.0040555,2.0040555,2.0040555,2.0040555,2.0040555,-28.437489,-28.437489,-28.437489,-28.437489,-28.437489,8.745652,-1.248362,2.0842211,-0.6198846,-0.6198846,-0.6198846,-0.6198846,-0.6198846,1
749,-505.0266,159.51573,-18.886261,49.250076,-28.561861,32.878872,-20.44959,16.669022,-7.055513,5.508788,4.1613975,-3.1816065,-0.72772527,25.730774,25.730774,25.730774,25.730774,25.730774,-10.626423,-0.20383975,-2.5483842,0.6869475,0.6869475,0.6869475,0.6869475,0.6869475,-29.470291,-29.470291,-29.470291,-29.470291,-29.470291,8.847096,-0.38391235,2.048093,-1.5537543,-1.5537543,-1.5537543,-1.5537543,-1.5537543,1
750,-495.602,164.45093,-31.239178,54.80211,-20.229746,36.818134,-9.496171,16.721514,-7.7629685,-1.1013912,1.2705661,-2.5780382,6.3075485,25.561165,25.561165,25.561165,25.561165,25.561165,-10.953471,-0.5472432,-3.985425,-0.13881284,-0.13881284,-0.13881284,-0.13881284,-0.13881284,-29.552116,-29.552116,-29.552116,-29.552116,-29.552116,7.570478,-2.0768938,2.1705647,-0.42125267,-0.42125267,-0.42125267,-0.42125267,-0.42125267,1
751,-496.37793,176.98775,-37.5276,56.12888,-17.050743,26.412773,-8.80978,8.346616,-2.2729948,-2.4868524,3.5070846,-5.4669147,2.2324786,24.970264,24.970264,24.970264,24.970264,24.970264,-11.657636,-0.0036520124,-3.9328694,-0.07843192,-0.07843192,-0.07843192,-0.07843192,-0.07843192,-28.909912,-28.909912,-28.909912,-28.909912,-28.909912,8.664481,-1.8121306,2.497396,-0.6061145,-0.6061145,-0.6061145,-0.6061145,-0.6061145,1
752,-504.29248,168.55952,-28.428902,51.615807,-17.454569,34.81712,-6.0017524,14.458304,-8.287411,-4.244435,1.1365892,-1.1655385,6.539569,25.829536,25.829536,25.829536,25.829536,25.829536,-11.560892,-0.855721,-3.9293447,-0.27329132,-0.27329132,-0.27329132,-0.27329132,-0.27329132,-30.121073,-30.121073,-30.121073,-30.121073,-30.121073,7.613919,-2.0439317,2.1808438,-0.084470116,-0.084470116,-0.084470116,-0.084470116,-0.084470116,1
753,-499.7489,165.46074,-31.451063,48.08875,-18.742228,36.032322,-4.982261,14.663726,-9.022153,-3.8952858,1.3148917,0.42543432,7.093716,25.856619,25.856619,25.856619,25.856619,25.856619,-11.053791,-0.44694552,-3.5729501,-0.1573599,-0.1573599,-0.1573599,-0.1573599,-0.1573599,-29.758583,-29.758583,-29.758583,-29.758583,-29.758583,7.4051304,-2.325825,2.0002382,-0.09574782,-0.09574782,-0.09574782,-0.09574782,-0.09574782,1
754,-526.4297,173.65521,-15.5806265,53.66584,-10.002067,27.305725,-7.9720573,12.32645,0.23546593,-0.816273,2.110508,-7.2242165,2.5148826,26.858856,26.858856,26.858856,26.858856,26.858856,-12.184773,-1.4531002,-4.2543163,-0.77499366,-0.77499366,-0.77499366,-0.77499366,-0.77499366,-31.2113,-31.2113,-31.2113,-31.2113,-31.2113,8.579181,-0.9597173,1.9874501,-0.48173276,-0.48173276,-0.48173276,-0.48173276,-0.48173276,1
755,-549.39136,181.30934,-8.521515,51.85455,-8.990103,19.937971,-6.8901167,5.0496817,-3.455367,-5.40952,-0.48343956,-7.6104445,1.0173006,27.105186,27.105186,27.105186,27.105186,27.105186,-13.719779,-2.3909788,-4.32667,-0.6710247,-0.6710247,-0.6710247,-0.6710247,-0.6710247,-32.667908,-32.667908,-32.667908,-32.667908,-32.667908,9.214994,-0.24772191,2.4484246,-0.005914997,-0.005914997,-0.005914997,-0.005914997,-0.005914997,1
756,-489.9532,160.9839,-32.302284,52.481285,-19.265924,35.85077,-9.515524,16.285883,-8.389988,-1.854325,0.8546061,-2.0796,7.1110187,25.351696,25.351696,25.351696,25.351696,25.351696,-10.704274,-0.46987137,-3.8694434,-0.094721384,-0.094721384,-0.094721384,-0.094721384,-0.094721384,-29.208883,-29.208883,-29.208883,-29.208883,-29.208883,7.34397,-2.1664753,2.1408494,-0.24283239,-0.24283239,-0.24283239,-0.24283239,-0.24283239,1
757,-539.8251,179.27298,-17.839674,54.10826,-9.637285,23.239063,-6.7544966,11.563483,2.8276207,-2.2601614,5.290603,-0.9472022,5.8521976,27.64639,27.64639,27.64639,27.64639,27.64639,-12.438957,-1.0554988,-3.614242,-0.0055718343,-0.0055718343,-0.0055718343,-0.0055718343,-0.0055718343,-31.656881,-31.656881,-31.656881,-31.656881,-31.656881,8.960562,-0.84526694,2.4366643,-0.3310328,-0.3310328,-0.3310328,-0.3310328,-0.3310328,1
758,-502.47235,181.60785,-35.363262,55.004856,-15.485486,24.352547,-9.227138,5.801657,-2.8667805,-3.3564801,4.1672034,-4.330301,2.9738932,24.87706,24.87706,24.87706,24.87706,24.87706,-12.241932,-0.17126042,-3.7906709,0.09032532,0.09032532,0.09032532,0.09032532,0.09032532,-29.264658,-29.264658,-29.264658,-29.264658,-29.264658,9.02606,-1.500458,2.729988,-0.3331641,-0.3331641,-0.3331641,-0.3331641,-0.3331641,1
759,-514.5639,154.86874,-15.55364,51.816414,-27.559753,32.212006,-20.042797,17.610598,-6.7784824,4.255421,5.576931,4.8101153,9.460015,26.513075,26.513075,26.513075,26.513075,26.513075,-10.617042,-0.51999265,-2.1877332,1.7292948,1.7292948,1.7292948,1.7292948,1.7292948,-30.265688,-30.265688,-30.265688,-30.265688,-30.265688,8.460474,-0.12612,2.6919339,-0.7966744,-0.7966744,-0.7966744,-0.7966744,-0.7966744,1
