,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
444,-512.5563,172.4743,-38.720024,55.143333,-29.737234,48.438652,-10.658713,19.817743,-9.243898,5.153484,3.578258,-1.9638522,7.985747,26.744963,26.744963,26.744963,26.744963,26.744963,-10.54046,0.526489,-3.5606298,0.22490157,0.22490157,0.22490157,0.22490157,0.22490157,-30.379826,-30.379826,-30.379826,-30.379826,-30.379826,8.130087,-2.5914006,1.7730846,-1.0101889,-1.0101889,-1.0101889,-1.0101889,-1.0101889,1
445,-490.55634,152.05238,-31.265997,45.680485,-42.950138,41.503487,-24.767664,21.654758,-5.7725058,9.995328,0.3914821,-8.156025,4.471079,25.946035,25.946035,25.946035,25.946035,25.946035,-8.693612,1.234683,-2.1557057,1.3227532,1.3227532,1.3227532,1.3227532,1.3227532,-27.827084,-27.827084,-27.827084,-27.827084,-27.827084,8.788999,-1.435739,0.92396426,-2.3194227,-2.3194227,-2.3194227,-2.3194227,-2.3194227,1
446,-466.04184,155.09773,-72.33219,62.076946,-37.6573,38.789116,-20.796131,18.74187,-7.4546976,7.8898344,1.1769062,-6.394591,11.623738,25.084421,25.084421,25.084421,25.084421,25.084421,-7.733468,2.8638835,-3.4306777,1.5777844,1.5777844,1.5777844,1.5777844,1.5777844,-26.531551,-26.531551,-26.531551,-26.531551,-26.531551,7.7413836,-3.6878543,2.2418578,-1.4044789,-1.4044789,-1.4044789,-1.4044789,-1.4044789,1
447,-548.73236,176.8479,-15.4376545,45.63734,-21.58765,38.722816,-10.455514,17.908688,-5.902978,9.681979,5.798324,-3.2884762,7.572911,28.292494,28.292494,28.292494,28.292494,28.292494,-11.406414,-0.2061159,-2.7845747,0.24815556,0.24815556,0.24815556,0.24815556,0.24815556,-32.38467,-32.38467,-32.38467,-32.38467,-32.38467,9.3839,-0.9012257,1.3158554,-0.99155104,-0.99155104,-0.99155104,-0.99155104,-0.99155104,1
448,-506.7824,174.14914,-41.94582,55.49348,-32.43005,49.552513,-12.243513,20.019257,-11.739075,3.0795035,2.8900774,-0.6551064,10.453263,26.187456,26.187456,26.187456,26.187456,26.187456,-10.740337,0.5658392,-3.5179257,0.5706304,0.5706304,0.5706304,0.5706304,0.5706304,-30.006685,-30.006685,-30.006685,-30.006685,-30.006685,8.118844,-2.74469,1.9804273,-0.77086174,-0.77086174,-0.77086174,-0.77086174,-0.77086174,1
449,-501.73355,162.05443,-37.55452,50.173107,-44.460846,46.76752,-26.896458,24.422052,-9.194014,7.920558,-2.8328645,-8.217298,8.417046,26.25286,26.25286,26.25286,26.25286,26.25286,-9.423195,1.0052861,-2.8111527,1.3030467,1.3030467,1.3030467,1.3030467,1.3030467,-28.666239,-28.666239,-28.666239,-28.666239,-28.666239,8.902646,-2.0936058,1.149998,-1.8776718,-1.8776718,-1.8776718,-1.8776718,-1.8776718,1
450,-488.39117,161.52197,-46.296288,64.37694,-34.43627,43.409756,-22.562672,18.796736,-8.424539,8.509578,4.603512,-5.1154,9.117704,25.30318,25.30318,25.30318,25.30318,25.30318,-9.628686,1.0567927,-3.608537,1.2114275,1.2114275,1.2114275,1.2114275,1.2114275,-28.661009,-28.661009,-28.661009,-28.661009,-28.661009,8.253756,-1.9925597,2.5670712,-1.2833391,-1.2833391,-1.2833391,-1.2833391,-1.2833391,1
451,-492.11615,173.98479,-45.56593,61.263977,-31.013918,39.326252,-19.61726,14.201224,-9.313886,5.148118,4.6122756,-4.9892125,6.760139,24.696966,24.696966,24.696966,24.696966,24.696966,-10.82199,0.8440047,-3.603118,0.9592633,0.9592633,0.9592633,0.9592633,0.9592633,-28.768461,-28.768461,-28.768461,-28.768461,-28.768461,8.878887,-1.8978726,2.6902423,-0.99863154,-0.99863154,-0.99863154,-0.99863154,-0.99863154,1
452,-478.40756,149.5937,-52.557,70.51751,-35.74099,52.99332,-27.416586,24.908407,-11.991657,10.604784,5.287157,-3.0799773,9.217541,25.406073,25.406073,25.406073,25.406073,25.406073,-8.619225,1.1842034,-4.010961,1.0453016,1.0453016,1.0453016,1.0453016,1.0453016,-28.68991,-28.68991,-28.68991,-28.68991,-28.68991,7.1084895,-2.4888225,2.8962364,-1.2556685,-1.2556685,-1.2556685,-1.2556685,-1.2556685,1
453,-496.88516,162.53581,-40.99529,47.078636,-43.086834,47.003933,-26.800074,27.170742,-7.0600553,8.639475,-1.4882177,-6.7191,10.53541,26.358683,26.358683,26.358683,26.358683,26.358683,-8.955145,1.5821861,-2.4564,1.4235387,1.4235387,1.4235387,1.4235387,1.4235387,-28.090528,-28.090528,-28.090528,-28.090528,-28.090528,8.897239,-2.4313946,0.8768436,-1.8846587,-1.8846587,-1.8846587,-1.8846587,-1.8846587,1
454,-498.45538,156.7201,-32.411232,42.547493,-36.347664,41.286106,-24.06453,23.931433,-7.9180026,5.6876006,1.2996007,0.06990324,16.784817,26.32026,26.32026,26.32026,26.32026,26.32026,-9.259988,1.062805,-1.8669841,2.0227623,2.0227623,2.0227623,2.0227623,2.0227623,-28.48551,-28.48551,-28.48551,-28.48551,-28.48551,8.516374,-1.7462387,1.3792974,-0.91193014,-0.91193014,-0.91193014,-0.91193014,-0.91193014,1
455,-492.9343,173.38695,-37.782326,51.883507,-23.035818,34.339546,-14.303113,10.143119,-7.583931,3.5497217,6.466255,-3.3075106,7.253189,24.68474,24.68474,24.68474,24.68474,24.68474,-11.058363,0.6450053,-3.1186385,0.7193366,0.7193366,0.7193366,0.7193366,0.7193366,-28.827255,-28.827255,-28.827255,-28.827255,-28.827255,8.849396,-1.5454597,2.403126,-0.5261779,-0.5261779,-0.5261779,-0.5261779,-0.5261779,1
456,-491.1563,175.76166,-49.256374,63.095253,-32.79297,41.898518,-20.299488,16.541212,-9.63997,5.241495,4.1227717,-5.610862,7.4016714,24.752018,24.752018,24.752018,24.752018,24.752018,-10.730767,1.0150667,-3.7788627,0.92992043,0.92992043,0.92992043,0.92992043,0.92992043,-28.676977,-28.676977,-28.676977,-28.676977,-28.676977,8.838363,-2.236809,2.6188269,-1.0931507,-1.0931507,-1.0931507,-1.0931507,-1.0931507,1
457,-504.14383,146.82825,-35.062775,60.742504,-40.61767,41.67361,-31.80357,24.112644,-8.383024,4.1196175,11.592612,7.7482657,6.451605,26.705765,26.705765,26.705765,26.705765,26.705765,-9.254015,1.0610201,-1.7838925,2.5550065,2.5550065,2.5550065,2.5550065,2.5550065,-29.32458,-29.32458,-29.32458,-29.32458,-29.32458,7.881531,-0.63510627,3.353116,-1.6478289,-1.6478289,-1.6478289,-1.6478289,-1.6478289,1
458,-472.36172,143.30444,-51.472782,70.08248,-33.538097,53.11803,-25.36239,26.609198,-11.251261,9.839185,4.090145,-5.4098415,7.315712,25.493542,25.493542,25.493542,25.493542,25.493542,-8.199455,0.993111,-4.358852,0.49944466,0.49944466,0.49944466,0.49944466,0.49944466,-28.486437,-28.486437,-28.486437,-28.486437,-28.486437,6.5246053,-2.7209141,2.5785468,-1.3521402,-1.3521402,-1.3521402,-1.3521402,-1.3521402,1
459,-489.77042,157.34215,-47.75068,62.510216,-34.20061,53.24108,-18.699854,24.81169,-12.78723,6.149425,4.1289563,-0.718764,11.807298,25.98623,25.98623,25.98623,25.98623,25.98623,-9.329614,0.880559,-3.7699652,0.8191243,0.8191243,0.8191243,0.8191243,0.8191243,-29.326176,-29.326176,-29.326176,-29.326176,-29.326176,7.1210165,-2.852355,2.3454149,-0.89476997,-0.89476997,-0.89476997,-0.89476997,-0.89476997,1
460,-491.91068,157.05388,-74.363396,58.222157,-37.71536,37.572624,-27.519268,18.233545,-11.215116,8.929328,3.8318102,-5.2167597,9.965125,26.322666,26.322666,26.322666,26.322666,26.322666,-7.8805747,3.3093958,-2.8349433,1.9291954,1.9291954,1.9291954,1.9291954,1.9291954,-27.964617,-27.964617,-27.964617,-27.964617,-27.964617,8.212924,-3.2720773,2.5297928,-1.2954164,-1.2954164,-1.2954164,-1.2954164,-1.2954164,1
461,-508.9476,172.9461,-40.17197,55.46302,-32.70452,50.06819,-12.251869,19.633234,-12.329713,3.151501,3.4443507,-0.86592925,11.328561,26.282972,26.282972,26.282972,26.282972,26.282972,-10.780976,0.46408975,-3.5130067,0.63734454,0.63734454,0.63734454,0.63734454,0.63734454,-30.234327,-30.234327,-30.234327,-30.234327,-30.234327,8.0635195,-2.592391,1.9986191,-0.70215833,-0.70215833,-0.70215833,-0.70215833,-0.70215833,1
462,-528.5206,173.64215,-28.474148,59.73869,-26.56428,45.101414,-17.40324,21.08811,-7.6072626,7.661408,3.615142,-8.43301,4.8424006,27.224932,27.224932,27.224932,27.224932,27.224932,-11.157707,-0.23289925,-4.120543,-0.106108144,-0.106108144,-0.106108144,-0.106108144,-0.106108144,-31.455511,-31.455511,-31.455511,-31.455511,-31.455511,8.707218,-1.5758361,1.8554736,-1.2507046,-1.2507046,-1.2507046,-1.2507046,-1.2507046,1
463,-494.419,177.81964,-48.128452,63.413807,-34.652676,43.067303,-21.223648,17.592564,-8.916782,4.395021,4.112397,-6.1304674,6.2356677,24.91318,24.91318,24.91318,24.91318,24.91318,-10.904615,0.9650681,-3.781993,0.89057684,0.89057684,0.89057684,0.89057684,0.89057684,-28.761526,-28.761526,-28.761526,-28.761526,-28.761526,8.967953,-2.199084,2.5346084,-1.2893542,-1.2893542,-1.2893542,-1.2893542,-1.2893542,1
464,-503.2743,159.56479,-31.45318,46.7994,-45.175194,43.401592,-27.682655,22.353905,-6.2664685,12.141177,3.4990501,-4.7597146,5.622945,26.342365,26.342365,26.342365,26.342365,26.342365,-9.092213,1.5434003,-1.6886395,1.8476553,1.8476553,1.8476553,1.8476553,1.8476553,-28.464365,-28.464365,-28.464365,-28.464365,-28.464365,9.439512,-1.1315771,1.2361321,-2.3908832,-2.3908832,-2.3908832,-2.3908832,-2.3908832,1
465,-498.71988,169.12039,-44.09406,53.600883,-31.46449,48.400696,-10.175643,20.193953,-10.40588,3.7327042,3.4313262,-0.31303692,9.356114,26.151888,26.151888,26.151888,26.151888,26.151888,-10.100187,0.9067913,-3.3422408,0.46489856,0.46489856,0.46489856,0.46489856,0.46489856,-29.439178,-29.439178,-29.439178,-29.439178,-29.439178,7.8093004,-2.9542308,1.7852104,-0.9244631,-0.9244631,-0.9244631,-0.9244631,-0.9244631,1
466,-507.14255,171.9561,-39.73994,52.746655,-29.463058,47.977215,-9.232964,20.377632,-7.658125,5.9188375,4.3145714,-1.6861653,8.790646,26.657446,26.657446,26.657446,26.657446,26.657446,-10.20686,0.8624147,-3.3156717,0.2776825,0.2776825,0.2776825,0.2776825,0.2776825,-29.86871,-29.86871,-29.86871,-29.86871,-29.86871,8.142869,-2.7308562,1.5196574,-1.1024255,-1.1024255,-1.1024255,-1.1024255,-1.1024255,1
467,-494.65067,176.696,-43.55572,60.981403,-28.699884,39.72753,-18.798243,12.9611435,-9.507883,4.083433,5.108199,-4.068878,7.768217,24.627127,24.627127,24.627127,24.627127,24.627127,-11.240761,0.59298974,-3.6795785,0.8903058,0.8903058,0.8903058,0.8903058,0.8903058,-29.06507,-29.06507,-29.06507,-29.06507,-29.06507,8.899905,-1.8076997,2.8136418,-0.706831,-0.706831,-0.706831,-0.706831,-0.706831,1
468,-491.09933,174.13675,-50.995197,64.30383,-33.31233,42.99141,-20.283287,16.796911,-8.703275,5.744593,3.978806,-6.2602096,6.0777364,24.96127,24.96127,24.96127,24.96127,24.96127,-10.477961,1.1206983,-3.8882732,0.7879545,0.7879545,0.7879545,0.7879545,0.7879545,-28.669874,-28.669874,-28.669874,-28.669874,-28.669874,8.704068,-2.3825343,2.5689006,-1.2644035,-1.2644035,-1.2644035,-1.2644035,-1.2644035,1
469,-494.92496,177.98727,-48.624607,60.557816,-30.973333,40.187447,-19.103067,13.459476,-10.047319,5.5835404,5.221451,-5.3397665,5.75094,24.743332,24.743332,24.743332,24.743332,24.743332,-10.936825,1.093091,-3.5859673,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,-28.897139,-28.897139,-28.897139,-28.897139,-28.897139,9.057773,-2.0650866,2.6537693,-1.0260286,-1.0260286,-1.0260286,-1.0260286,-1.0260286,1
470,-501.84708,154.05093,-34.881157,54.217976,-39.21678,39.87725,-25.66684,24.059332,-12.895741,7.4541626,5.2436757,-13.652786,-3.3379338,26.165308,26.165308,26.165308,26.165308,26.165308,-9.453303,0.9505342,-3.1696126,0.46901903,0.46901903,0.46901903,0.46901903,0.46901903,-29.214127,-29.214127,-29.214127,-29.214127,-29.214127,8.3700485,-1.2009295,1.5016006,-2.4294157,-2.4294157,-2.4294157,-2.4294157,-2.4294157,1
471,-539.9524,174.4594,-12.704557,44.881264,-18.9627,39.746555,-11.12553,14.765348,-5.348992,8.086755,6.5478725,-3.844351,6.4947805,27.62258,27.62258,27.62258,27.62258,27.62258,-11.596975,-0.5187933,-2.9318967,-0.0045764246,-0.0045764246,-0.0045764246,-0.0045764246,-0.0045764246,-32.062,-32.062,-32.062,-32.062,-32.062,9.143536,-0.6738296,1.4377126,-0.74171203,-0.74171203,-0.74171203,-0.74171203,-0.74171203,1
472,-487.64618,158.02547,-48.26628,61.518234,-36.932236,52.854248,-18.803967,26.1759,-11.797423,7.1259403,4.0722065,-2.0751328,10.333889,25.968449,25.968449,25.968449,25.968449,25.968449,-9.112466,1.1628058,-3.5968368,0.84964573,0.84964573,0.84964573,0.84964573,0.84964573,-28.926702,-28.926702,-28.926702,-28.926702,-28.926702,7.3434434,-2.8885732,2.0589843,-1.3022264,-1.3022264,-1.3022264,-1.3022264,-1.3022264,1
473,-526.6276,170.15578,-22.42649,55.47315,-21.356344,42.12345,-13.966176,18.39972,-5.95899,7.6298966,3.3952045,-9.53084,4.556694,27.182955,27.182955,27.182955,27.182955,27.182955,-11.124295,-0.55286664,-4.112354,-0.45596305,-0.45596305,-0.45596305,-0.45596305,-0.45596305,-31.4576,-31.4576,-31.4576,-31.4576,-31.4576,8.541842,-1.3467585,1.5873665,-1.0411209,-1.0411209,-1.0411209,-1.0411209,-1.0411209,1
474,-497.61166,158.61449,-31.783741,45.717995,-39.761284,45.023483,-24.271637,26.846315,-3.5702066,10.586825,0.5058009,-3.5829484,13.636865,26.586517,26.586517,26.586517,26.586517,26.586517,-8.82873,1.2994941,-2.07624,1.684478,1.684478,1.684478,1.684478,1.684478,-28.211695,-28.211695,-28.211695,-28.211695,-28.211695,8.869555,-1.8860401,0.85821533,-1.7667371,-1.7667371,-1.7667371,-1.7667371,-1.7667371,1
475,-475.6478,167.60112,-54.19545,66.08937,-38.688725,39.535656,-19.841728,17.586239,-10.844885,5.178241,4.734706,-5.8228536,6.405322,24.188679,24.188679,24.188679,24.188679,24.188679,-9.963318,1.4454249,-3.6182766,1.3507588,1.3507588,1.3507588,1.3507588,1.3507588,-27.608305,-27.608305,-27.608305,-27.608305,-27.608305,8.479306,-2.3030224,2.7316468,-1.5523548,-1.5523548,-1.5523548,-1.5523548,-1.5523548,1
476,-475.1594,153.85675,-78.98967,58.792034,-47.827652,37.094505,-32.761993,20.961372,-10.670218,7.539782,1.9361432,-4.512653,5.528863,25.500473,25.500473,25.500473,25.500473,25.500473,-7.3484197,3.8021371,-2.349084,2.4096544,2.4096544,2.4096544,2.4096544,2.4096544,-26.318197,-26.318197,-26.318197,-26.318197,-26.318197,8.4017105,-3.3699203,2.5121818,-2.1229472,-2.1229472,-2.1229472,-2.1229472,-2.1229472,1
477,-459.23398,146.95721,-68.31676,63.342117,-39.089214,44.355766,-23.29038,21.503223,-10.725346,5.584994,-0.37615663,-4.0305266,11.959022,24.812317,24.812317,24.812317,24.812317,24.812317,-7.67656,2.2061038,-3.6387985,1.4824047,1.4824047,1.4824047,1.4824047,1.4824047,-26.614416,-26.614416,-26.614416,-26.614416,-26.614416,6.9533815,-3.6714082,2.452692,-1.1559074,-1.1559074,-1.1559074,-1.1559074,-1.1559074,1
478,-496.87094,151.84213,-31.524872,48.814342,-42.069424,43.490192,-24.107738,24.582018,-3.9395554,14.462522,3.6436481,-9.303972,0.35641164,26.657589,26.657589,26.657589,26.657589,26.657589,-8.287758,1.5828363,-2.2203534,0.9450687,0.9450687,0.9450687,0.9450687,0.9450687,-28.291023,-28.291023,-28.291023,-28.291023,-28.291023,8.823195,-1.395535,0.77673566,-2.9218922,-2.9218922,-2.9218922,-2.9218922,-2.9218922,1
0,-468.64328,142.89943,-92.758156,77.50512,-58.68297,48.795635,-33.51013,28.26024,-16.273882,6.8613343,-5.03504,-5.982036,13.281682,25.922443,25.922443,25.922443,25.922443,25.922443,-6.4669414,3.387398,-3.9939532,2.651281,2.651281,2.651281,2.651281,2.651281,-26.71617,-26.71617,-26.71617,-26.71617,-26.71617,6.8729963,-4.735361,3.014043,-2.0233085,-2.0233085,-2.0233085,-2.0233085,-2.0233085,0
1,-514.6978,166.2944,-38.1386,56.20238,-25.605219,45.86977,-9.74287,20.880678,-9.035543,4.3418093,3.9481034,0.3408219,9.9248705,27.214445,27.214445,27.214445,27.214445,27.214445,-10.254704,0.34858924,-3.6189144,0.2729432,0.2729432,0.2729432,0.2729432,0.2729432,-30.723764,-30.723764,-30.723764,-30.723764,-30.723764,7.6070404,-2.589391,2.0163133,-0.6867725,-0.6867725,-0.6867725,-0.6867725,-0.6867725,0
2,-510.2955,157.69359,-27.983545,41.658413,-36.43923,35.074947,-23.058199,24.007275,-2.789366,10.149699,0.38264674,-5.673599,6.5705876,27.20388,27.20388,27.20388,27.20388,27.20388,-8.941904,1.2528448,-1.8074012,1.3802959,1.3802959,1.3802959,1.3802959,1.3802959,-28.705235,-28.705235,-28.705235,-28.705235,-28.705235,9.2399,-1.3843579,0.76330006,-2.1082022,-2.1082022,-2.1082022,-2.1082022,-2.1082022,0
3,-467.71643,144.6749,-75.551636,79.65007,-48.805695,53.934555,-35.716583,25.057186,-17.40157,11.31291,-0.48492447,-7.4840636,10.036812,24.939348,24.939348,24.939348,24.939348,24.939348,-7.5849066,2.153104,-4.508375,1.7972202,1.7972202,1.7972202,1.7972202,1.7972202,-27.70532,-27.70532,-27.70532,-27.70532,-27.70532,7.00761,-3.4440534,3.366881,-1.6039469,-1.6039469,-1.6039469,-1.6039469,-1.6039469,0
4,-504.7198,175.354,-49.209114,68.174904,-29.85742,38.17511,-15.226261,16.210636,-7.5087748,3.9613235,3.423195,-6.0165877,5.68011,25.822998,25.822998,25.822998,25.822998,25.822998,-10.829452,0.67702186,-4.2939034,0.5770771,0.5770771,0.5770771,0.5770771,0.5770771,-29.646679,-29.646679,-29.646679,-29.646679,-29.646679,8.553333,-2.376959,2.7718284,-1.1908622,-1.1908622,-1.1908622,-1.1908622,-1.1908622,0
5,-545.6621,182.8226,-20.016989,59.031403,-22.870699,38.428448,-16.538782,15.687676,-9.144491,4.705736,0.95121026,-8.261122,6.891214,27.183653,27.183653,27.183653,27.183653,27.183653,-12.670092,-1.239876,-4.295925,0.049616456,0.049616456,0.049616456,0.049616456,0.049616456,-32.58002,-32.58002,-32.58002,-32.58002,-32.58002,9.41624,-0.9107333,2.2638962,-0.59599984,-0.59599984,-0.59599984,-0.59599984,-0.59599984,0
6,-517.6057,188.39441,-44.854355,59.18943,-24.477596,34.29465,-15.48472,13.3636465,-7.861885,3.3302362,2.40767,-4.4726067,4.836345,25.795458,25.795458,25.795458,25.795458,25.795458,-11.865633,0.5628489,-3.8049724,0.44508937,0.44508937,0.44508937,0.44508937,0.44508937,-30.125002,-30.125002,-30.125002,-30.125002,-30.125002,9.550472,-2.1485937,2.6108265,-0.786023,-0.786023,-0.786023,-0.786023,-0.786023,0
7,-511.63226,184.37315,-43.03984,59.47832,-27.49071,34.35473,-16.48325,15.502726,-5.8475633,3.7864223,3.2423396,-4.181682,6.7941775,25.741951,25.741951,25.741951,25.741951,25.741951,-11.461897,0.7081219,-3.5490298,0.8210865,0.8210865,0.8210865,0.8210865,0.8210865,-29.565947,-29.565947,-29.565947,-29.565947,-29.565947,9.495391,-1.997148,2.474042,-1.0245206,-1.0245206,-1.0245206,-1.0245206,-1.0245206,0
8,-520.0011,170.23357,-40.02134,46.13701,-41.337215,43.05436,-27.319008,25.30112,-11.793069,3.571713,2.4569032,6.5661187,16.80424,27.005947,27.005947,27.005947,27.005947,27.005947,-10.16027,1.3925357,-1.5056759,2.6820586,2.6820586,2.6820586,2.6820586,2.6820586,-29.59368,-29.59368,-29.59368,-29.59368,-29.59368,9.174048,-1.936069,2.1415577,-0.8564068,-0.8564068,-0.8564068,-0.8564068,-0.8564068,0
9,-499.89355,157.92232,-44.90928,71.15752,-28.890532,49.650604,-24.74691,24.695257,-10.047954,8.656142,1.6307727,-6.6491947,5.7201667,26.308651,26.308651,26.308651,26.308651,26.308651,-9.687694,0.18976487,-4.7825484,0.10432745,0.10432745,0.10432745,0.10432745,0.10432745,-30.127094,-30.127094,-30.127094,-30.127094,-30.127094,7.427486,-2.4037578,2.6981997,-1.1446882,-1.1446882,-1.1446882,-1.1446882,-1.1446882,0
10,-510.08813,180.07668,-44.002552,62.741825,-26.96203,35.94022,-17.313538,14.636898,-7.4011483,4.2070966,2.743922,-5.515105,5.540098,25.683416,25.683416,25.683416,25.683416,25.683416,-11.337257,0.4866692,-3.9577286,0.5887943,0.5887943,0.5887943,0.5887943,0.5887943,-29.815,-29.815,-29.815,-29.815,-29.815,9.123312,-2.002671,2.6819363,-0.9580223,-0.9580223,-0.9580223,-0.9580223,-0.9580223,0
11,-520.01245,168.38734,-41.1527,43.72223,-39.46564,40.90046,-24.583586,23.865088,-11.016748,4.725847,3.7082665,7.9597855,16.486582,27.212208,27.212208,27.212208,27.212208,27.212208,-9.81784,1.7052854,-1.205174,2.7071888,2.7071888,2.7071888,2.7071888,2.7071888,-29.537735,-29.537735,-29.537735,-29.537735,-29.537735,9.117126,-1.9800671,2.0772474,-0.866018,-0.866018,-0.866018,-0.866018,-0.866018,0
12,-618.57886,151.84502,-41.196568,53.51828,-26.637957,51.255,-15.719528,26.999437,-8.121381,12.482231,0.6252663,-4.0180426,6.4929557,35.2664,35.2664,35.2664,35.2664,35.2664,-8.339081,0.9492796,-3.6383836,-0.25205165,-0.25205165,-0.25205165,-0.25205165,-0.25205165,-36.988644,-36.988644,-36.988644,-36.988644,-36.988644,7.157517,-3.055959,1.2106638,-1.3450389,-1.3450389,-1.3450389,-1.3450389,-1.3450389,0
13,-516.7797,193.46053,-42.628117,53.696636,-26.935638,29.361954,-17.09979,14.17742,-6.650733,3.7280796,1.1594782,-5.7708955,4.195438,25.48981,25.48981,25.48981,25.48981,25.48981,-12.003337,0.8438331,-3.2400577,0.7532492,0.7532492,0.7532492,0.7532492,0.7532492,-29.433002,-29.433002,-29.433002,-29.433002,-29.433002,10.378138,-1.9234446,2.2012508,-1.1156808,-1.1156808,-1.1156808,-1.1156808,-1.1156808,0
14,-543.66986,177.15494,-24.373058,57.24454,-20.966314,37.755527,-12.778678,20.88035,-3.815931,9.687453,3.3050466,-6.8007765,4.3276653,28.238195,28.238195,28.238195,28.238195,28.238195,-11.212321,-0.24222092,-3.842343,-0.19197401,-0.19197401,-0.19197401,-0.19197401,-0.19197401,-32.125145,-32.125145,-32.125145,-32.125145,-32.125145,9.151124,-1.438006,1.6747923,-1.3349435,-1.3349435,-1.3349435,-1.3349435,-1.3349435,0
15,-515.7977,173.32915,-45.865425,57.31676,-32.40703,50.667923,-12.337185,23.48539,-12.857132,4.1673694,2.176987,1.5625032,11.144103,27.04398,27.04398,27.04398,27.04398,27.04398,-10.420252,0.74397886,-3.546434,0.6099765,0.6099765,0.6099765,0.6099765,0.6099765,-30.620373,-30.620373,-30.620373,-30.620373,-30.620373,7.921473,-3.1269193,2.0712605,-0.78229785,-0.78229785,-0.78229785,-0.78229785,-0.78229785,0
16,-500.73325,176.90575,-43.773838,66.3753,-33.395992,37.29288,-24.23937,16.105902,-10.9835415,5.1696625,3.1900558,-3.8932037,7.512061,24.77643,24.77643,24.77643,24.77643,24.77643,-11.332594,0.4646099,-3.705108,1.3999429,1.3999429,1.3999429,1.3999429,1.3999429,-29.279919,-29.279919,-29.279919,-29.279919,-29.279919,9.283341,-1.5226988,3.1927018,-1.0055662,-1.0055662,-1.0055662,-1.0055662,-1.0055662,0
17,-547.82587,179.36905,-18.532967,57.88339,-20.644943,36.124405,-15.245733,13.566793,-8.278,12.005069,5.292619,-2.5256886,8.920826,27.42667,27.42667,27.42667,27.42667,27.42667,-12.0320835,-0.66927236,-3.4182427,0.6971296,0.6971296,0.6971296,0.6971296,0.6971296,-32.76052,-32.76052,-32.76052,-32.76052,-32.76052,9.711798,-0.41117465,2.5672753,-0.6117338,-0.6117338,-0.6117338,-0.6117338,-0.6117338,0
18,-519.8047,164.24825,-36.96094,50.838856,-41.766228,43.208603,-24.61478,29.02208,-6.046585,8.563384,-1.7858969,-3.4124124,12.373528,27.7736,27.7736,27.7736,27.7736,27.7736,-9.274641,1.1854421,-2.4631054,1.6982508,1.6982508,1.6982508,1.6982508,1.6982508,-29.527748,-29.527748,-29.527748,-29.527748,-29.527748,9.011019,-2.212596,1.1898296,-1.8425065,-1.8425065,-1.8425065,-1.8425065,-1.8425065,0
19,-495.9497,146.54695,-44.40652,70.75442,-28.28817,48.105114,-22.989708,25.755995,-8.125757,10.700526,4.8173685,-2.4838867,9.275274,26.818455,26.818455,26.818455,26.818455,26.818455,-8.65403,0.5784932,-4.2263637,0.6507577,0.6507577,0.6507577,0.6507577,0.6507577,-29.921366,-29.921366,-29.921366,-29.921366,-29.921366,6.8674064,-2.25724,2.7936735,-1.1361028,-1.1361028,-1.1361028,-1.1361028,-1.1361028,0
20,-517.57367,194.80891,-45.903305,55.784897,-26.209988,31.475805,-17.144936,13.451594,-8.027276,4.1867995,2.8206077,-4.773796,4.7058825,25.455355,25.455355,25.455355,25.455355,25.455355,-12.074366,0.97404283,-3.343389,0.75968283,0.75968283,0.75968283,0.75968283,0.75968283,-29.683657,-29.683657,-29.683657,-29.683657,-29.683657,10.277038,-2.0205252,2.4635932,-0.95219356,-0.95219356,-0.95219356,-0.95219356,-0.95219356,0
21,-509.15277,181.94933,-47.93793,62.66965,-28.259092,38.934822,-16.517036,16.196272,-7.5925345,4.787493,3.7126346,-4.6922965,5.6745234,25.80148,25.80148,25.80148,25.80148,25.80148,-11.146931,0.8591726,-3.8817127,0.56506115,0.56506115,0.56506115,0.56506115,0.56506115,-29.714943,-29.714943,-29.714943,-29.714943,-29.714943,9.072485,-2.3510458,2.5707781,-1.0716631,-1.0716631,-1.0716631,-1.0716631,-1.0716631,0
22,-513.7585,199.31412,-57.415367,48.563587,-26.364378,35.19159,-11.244984,15.52544,-9.568756,1.2268293,0.0017661606,-5.7059994,4.936586,25.73936,25.73936,25.73936,25.73936,25.73936,-11.66277,1.6930559,-3.4038868,0.17843297,0.17843297,0.17843297,0.17843297,0.17843297,-29.21332,-29.21332,-29.21332,-29.21332,-29.21332,9.889768,-3.4824083,1.6611507,-0.8594086,-0.8594086,-0.8594086,-0.8594086,-0.8594086,0
